wavelength_nm,c5,c4,c3,c2,c1,c0
9.639306614239999362e+02,-1.218983656147371278e-10,7.906887696974159620e-08,-2.012206578330413912e-05,2.545771111508878144e-03,-8.085120505803451707e-02,2.313260005379129680e+00
9.641038042671399353e+02,1.015359825713305597e-11,8.368943317640268940e-09,-6.893433905402934841e-06,1.527626073395490884e-03,-5.240758641555903763e-02,2.055111881402682972e+00
9.642769304349600361e+02,2.001630678306075991e-10,-1.230022503713843871e-07,2.701999937924600467e-05,-2.524927853112199101e-03,1.324352994928281180e-01,2.772907045560725425e+00
9.644500399274598976e+02,1.849346822238187140e-10,-1.406559079157394085e-07,4.000696969681242674e-05,-5.277067495956282855e-03,3.648562216480417120e-01,-9.469572699573832741e-01
9.646231327446399746e+02,-1.111120751084362217e-11,2.622176212778613010e-09,1.408497387564999871e-06,-6.428432097874924294e-04,1.328846764700878369e-01,2.216453672634418393e+00
9.647962088865000396e+02,2.424664989132750426e-10,-1.331453177060972302e-07,2.407411430433013431e-05,-1.698663845140539579e-03,1.248034425536126979e-01,4.036801964899531248e-01
9.649692683530400927e+02,6.133627844055260127e-10,-3.654693767206731703e-07,7.379200245157918310e-05,-5.798660384826552321e-03,2.357927423989951421e-01,8.624248267196333861e-01
9.651423111442599065e+02,4.305169198297208473e-10,-2.913912068742409140e-07,7.327009413243357281e-05,-8.414777708796426087e-03,4.708223901843935355e-01,-7.369484359336112567e-01
9.653153372601600495e+02,2.380526411468081063e-10,-1.733396052255378868e-07,4.731442770009527829e-05,-6.005717045973964045e-03,3.903655715530546244e-01,-4.246487769036144111e-01
9.654883467007400668e+02,4.036729208144660639e-11,-1.985332400289246850e-08,4.182198398087622031e-06,-7.820349549266344307e-04,1.533110251209243158e-01,3.809266626789122867e+00
9.656613394659999585e+02,-2.131473912051338982e-10,1.442074137489437839e-07,-3.412065902135355284e-05,3.026967490634407433e-03,1.905816083608121922e-02,4.124597786052513482e-01
9.658343155559400657e+02,-2.949517672090683413e-10,1.500679350569739970e-07,-2.276390054036571295e-05,8.054798089643820311e-04,1.105167969553802199e-01,2.012748205046993810e+00
9.660072749705600472e+02,-8.673412849853620945e-11,6.423752734953659020e-08,-1.689931805306757489e-05,1.713437928853945745e-03,1.647826281125979245e-02,3.120371221564062658e+00
9.661802177098599032e+02,1.139532145360039238e-10,-7.932378913904463227e-08,1.975159921986188540e-05,-2.115353206183610488e-03,1.332279172185040494e-01,2.273177566697293983e+00
9.663531437738399745e+02,-1.185604226903436395e-10,9.446452245139302176e-08,-2.925197400143280299e-05,4.170521038375638555e-03,-1.580125335248321328e-01,2.773044568711000579e+00
9.665260531625000340e+02,2.631750447908878286e-10,-1.576420398503380025e-07,3.239553029625606218e-05,-2.969088080427764644e-03,2.513749620921763572e-01,2.008825598216677832e+00
9.666989458758398541e+02,-4.151929500097574223e-10,2.364433717755167553e-07,-4.340770844484938772e-05,2.598633593583851275e-03,7.849114022181982731e-02,6.851537573235652046e-01
9.668718219138600034e+02,-3.903544238005458900e-11,2.154894987445717438e-08,-2.402598495189008441e-06,-5.313156090385941655e-04,1.642679269745255244e-01,3.249384038061221558e-01
9.670446812765600271e+02,1.313434425447312027e-10,-1.192193178968737312e-07,3.875581772363640044e-05,-5.424792584024303206e-03,3.612048052891784211e-01,3.159192738482612950e-01
9.672175239639399251e+02,-2.752177981932016185e-10,1.434339588849420315e-07,-2.169532221831787914e-05,4.213886322343936611e-04,1.612289263034347164e-01,4.506659630031576991e-01
9.673903499759999249e+02,-4.891590522587278682e-11,1.163227603718866044e-08,4.175310004127873115e-06,-1.381912164035491251e-03,1.934616790376291473e-01,1.591348423628734743e+00
9.675631593127400265e+02,3.339619012867365580e-10,-1.979811899567603234e-07,4.153700166390712946e-05,-3.953820777149803095e-03,2.705199064209781734e-01,2.526872180859837336e+00
9.677359519741601162e+02,3.539942825178268124e-10,-2.273237456429134713e-07,5.179803823042329733e-05,-5.136789205665326895e-03,2.882301009492257982e-01,2.013427533808259895e+00
9.679087279602599665e+02,2.987739337557213146e-10,-1.912707011816333181e-07,4.250311169974715155e-05,-3.892297118981207123e-03,2.054225189399855878e-01,1.011701865652698956e-01
9.680814872710400323e+02,-3.026451072813959708e-10,1.781970194405681537e-07,-3.541447352842196219e-05,2.645970949289345574e-03,1.620413757781301659e-02,3.165690903567723868e+00
9.682542299065000861e+02,2.500825352961740349e-10,-1.844332642434126779e-07,5.064098609995495661e-05,-6.354022949740567409e-03,3.980147858073496692e-01,-5.378615314761460153e-01
9.684269558666399007e+02,-9.034741488316303008e-11,6.632097756863886476e-08,-1.483778725967408925e-05,8.334400434206532112e-04,1.131599851482549546e-01,3.976191680428344810e-01
9.685996651514600444e+02,1.235756723063121765e-12,-3.472823423884958656e-08,2.016135125146214295e-05,-3.671518583238335583e-03,2.921241554931263695e-01,1.064247963122989526e+00
9.687723577609600625e+02,1.790166659036705207e-10,-1.423534894864986189e-07,4.291224257213387990e-05,-5.865382885418570641e-03,3.998133769374766500e-01,-1.316174967772452797e+00
9.689450336951399549e+02,-1.563028639012330239e-10,1.182741257416484772e-07,-3.196772182087449598e-05,3.583663284024547323e-03,-8.754150810159866403e-02,2.185485634278412359e+00
9.691176929539999492e+02,-3.977297458185566674e-10,2.120559596841520452e-07,-3.440558351580038954e-05,1.333903373234826724e-03,1.478326566833716993e-01,2.835019431537021628e+00
9.692903355375400452e+02,-7.969722055024544633e-11,4.878396597854070255e-08,-9.232948770914703077e-06,2.151029586089604415e-04,1.344733865823958263e-01,5.501727365450269636e-01
9.694629614457599018e+02,1.581303414467399674e-10,-8.723211695169752012e-08,1.762044874013060579e-05,-1.856514247222713953e-03,1.783296510668517521e-01,1.021906770088525596e+00
9.696355706786599740e+02,-5.398676565684869166e-11,2.615450810468362101e-08,-4.325194936021942341e-06,3.204728214765008407e-04,6.400840589346949716e-02,1.784710657782896615e+00
9.698081632362400342e+02,-1.842135364357481504e-10,9.325693596642982642e-08,-1.393287889670790242e-05,4.247169105541088964e-04,8.937780453784960333e-02,7.541606857443140521e-01
9.699807391184998551e+02,3.679868187090920488e-10,-2.461396568982509934e-07,5.813428908910971593e-05,-5.809320365381257130e-03,3.314131151126948338e-01,5.731332756668187089e-01
9.701532983254400051e+02,5.104070447285093889e-11,-5.262692435974286104e-08,1.797213858883080386e-05,-2.389003068574926340e-03,1.951350684435107508e-01,2.842160432261426894e+00
9.703258408570600295e+02,4.200357090458208323e-11,-3.394925855297769535e-08,1.093930520602071086e-05,-1.757887830400793779e-03,2.209282012999927436e-01,-2.360126363211723644e-01
9.704983667133601557e+02,2.020261896386386372e-10,-1.573936070445940515e-07,4.518201122041734502e-05,-5.691862666478184930e-03,3.441505265306933348e-01,1.188876878750979360e+00
9.706708758943399289e+02,-2.169474660735430341e-10,9.789936060709819019e-08,-9.990807110492256457e-06,-4.951407072483311137e-04,1.416336208101726390e-01,2.604642701554449880e-01
9.708433684000000312e+02,4.215152368860376394e-10,-2.817076058770472886e-07,6.987197418744820832e-05,-7.962161506507669725e-03,4.575771498038265772e-01,-1.546628259380173676e+00
9.710158442303401216e+02,3.665606497939563654e-10,-2.337866618062045981e-07,5.322972616068925915e-05,-5.386528682874128574e-03,3.156581734496620717e-01,1.158188358245818339e+00
9.711883033853599727e+02,-3.262263064169982848e-10,1.678749674001402954e-07,-2.507334907153191547e-05,5.449963902200694304e-04,1.756832549835429802e-01,2.088844681711368167e+00
9.713607458650600393e+02,-1.436724138401762632e-10,9.146770122454663059e-08,-1.943535674822870196e-05,1.315878019746333618e-03,1.083028249560226003e-01,2.621532638853547037e-01
9.715331716694400939e+02,1.433210404992389151e-11,-4.111704673486221200e-08,2.024293162442285338e-05,-3.360895326660764439e-03,2.546527712773884455e-01,1.963274899886925384e+00
9.717055807984999092e+02,4.765881915094322617e-10,-2.952516200511702666e-07,6.391029260876816462e-05,-5.946661499375271824e-03,3.432624633853079699e-01,-1.037620378031013368e+00
9.718779732522400536e+02,3.998976201869816760e-10,-2.518265929887309430e-07,5.674521531363926598e-05,-5.523586157182039554e-03,2.626683485977570620e-01,4.711035739076281925e-01
9.720503490306600725e+02,4.941517450597996913e-10,-3.038189675491040255e-07,6.745131041617674660e-05,-6.703627657117397151e-03,3.734779374702421606e-01,-4.419492176946056006e-01
9.722227081337599657e+02,1.386204878082449348e-10,-8.932947258296282610e-08,2.132706184727722594e-05,-2.400495704893333259e-03,1.767051300571516881e-01,-6.392615965286310709e-02
9.723950505615399607e+02,5.382184328184342664e-10,-3.073304045691004429e-07,5.655219128626783471e-05,-3.340464579014256266e-03,7.062161880783165979e-02,1.186444349923290176e+00
9.725673763140000574e+02,1.236066633220276870e-10,-5.262135368471823565e-08,5.546767089941520669e-06,1.679947475312135404e-06,5.134043204182025394e-02,8.134346056952052040e-01
9.727396853911399148e+02,-2.502662982077972575e-10,1.482309514111947184e-07,-2.887428368661141480e-05,1.831920212314117362e-03,8.230559542352292035e-02,7.350701603836620190e-01
9.729119777929599877e+02,3.460455142771341383e-10,-2.309011807386703831e-07,5.652492451006911622e-05,-6.167365537711060747e-03,3.682310552044577578e-01,-1.913348199288991691e-01
9.730842535194600487e+02,3.721737031704028682e-10,-2.480661895847370885e-07,6.138114087956182826e-05,-6.856250390588954774e-03,3.742099308279659975e-01,1.249485012833579267e+00
9.732565125706400977e+02,2.557297445459032860e-10,-1.953798328676299754e-07,5.639819091880832116e-05,-7.357742042116972685e-03,4.657431250773221287e-01,-2.017576321649720672e+00
9.734287549464999074e+02,-7.059949742588654733e-11,1.984079322336034717e-08,2.919733047350421231e-06,-1.185100346058370023e-03,1.703628760045144963e-01,2.684516338657686241e+00
9.736009806470400463e+02,3.128459623409687012e-10,-2.020931988040504312e-07,4.887671080246320501e-05,-5.575172392862147094e-03,3.534314863438064447e-01,-8.134015057162830020e-01
9.737731896722600595e+02,-1.797481172440835940e-10,8.239984282373998384e-08,-6.789366500481912390e-06,-1.136805380866609365e-03,2.279380981912204895e-01,-6.012458770444008005e-01
9.739453820221599472e+02,2.129799893884813787e-10,-1.563996148877774293e-07,4.350072531630757802e-05,-5.521505577099215974e-03,3.670720421402692835e-01,-1.089972345091316797e+00
9.741175576967400502e+02,2.156794650348410994e-10,-1.148410470952309887e-07,2.043013212975887147e-05,-1.514571028986799218e-03,1.350821917173470055e-01,3.019346822510106776e+00
9.742897166960001414e+02,1.538010500626862543e-10,-1.327632835288726583e-07,4.184053612473994559e-05,-5.524370010033296044e-03,3.356493078469218738e-01,1.474247214408655360e+00
9.744618590199398795e+02,-1.072690416719788731e-11,2.028176979730355777e-09,4.054857536203019440e-06,-1.477833498378610961e-03,2.213149801940065831e-01,2.242798758554514826e+00
9.746339846685599468e+02,1.921814381580667110e-10,-1.398032148785356444e-07,3.902553620341472456e-05,-4.965346758076596978e-03,3.234290073936442744e-01,7.157098010762086293e-01
9.748060936418601159e+02,2.536891275826435848e-10,-1.848911524672987132e-07,5.012216586363885563e-05,-6.241033789669022877e-03,3.962194391434445961e-01,-9.574572545852141348e-01
9.749781859398399320e+02,4.696222404771712630e-10,-2.968390981740074740e-07,6.698686232849869948e-05,-6.639964043169178237e-03,3.733175770710723262e-01,9.762700271732792645e-01
9.751502615624999635e+02,-3.004438863016206241e-11,-1.234329402726806299e-08,1.306763745309981887e-05,-2.708321063447001204e-03,2.440132390842637000e-01,1.556324780357278614e+00
9.753223205098400967e+02,1.391291401150108400e-10,-1.016698206151931660e-07,2.920152379195640297e-05,-3.987627564606427248e-03,2.999805623864552628e-01,-1.000417366306954187e-01
9.754943627818598770e+02,1.463506879101139279e-10,-9.872268548295518312e-08,2.520536755352084611e-05,-2.929218059554631551e-03,1.970442162800928321e-01,5.443713072851658757e-02
9.756663883785599864e+02,3.106007040570369836e-10,-1.752185965991075872e-07,3.418496451386571086e-05,-2.799363861273558574e-03,1.667473026954851278e-01,7.932642119903924316e-01
9.758383972999400839e+02,4.095309825330909615e-10,-2.753437197112959375e-07,6.739751468180459992e-05,-7.281147039730853122e-03,4.060635157138771656e-01,1.391226442532884633e-01
9.760103895460001695e+02,-1.165865313645213083e-10,7.674073423112936415e-08,-1.663439248522944692e-05,9.847027603331808075e-04,1.153800173432016213e-01,-2.863638767590400702e-01
9.761823651167399021e+02,-3.800808580707459130e-11,4.255900563722417239e-08,-1.299397907806921629e-05,1.176840325148754453e-03,9.775400542412708560e-02,4.064006974280679474e-01
9.763543240121600775e+02,4.649154695479015971e-11,-1.183511186360482964e-08,-3.002741835379921692e-06,8.635769085816181589e-04,3.885960591227986122e-02,4.964326152633510292e-01
9.765262662322601273e+02,8.280565091197543258e-11,-3.680565262506226621e-08,5.143094661946559264e-06,-4.121310316867292920e-04,9.423223191820297162e-02,4.200570038071708805e-04
9.766981917770399377e+02,4.193792635498431330e-10,-2.618469255330655687e-07,5.919017207794101528e-05,-5.893175058240870089e-03,2.911000160981044305e-01,-1.698293324993529196e-01
9.768701006464999637e+02,5.621119451903828717e-10,-3.603433814750353916e-07,8.394363270465246996e-05,-8.684441287939605528e-03,4.592620103924786035e-01,-1.251766611683246211e+00
9.770419928406400913e+02,-2.959401382371852034e-11,-3.449066442695221103e-08,2.456383117142303099e-05,-4.544100365429183143e-03,3.428694512266104444e-01,6.290484700754152003e-01
9.772138683594599797e+02,5.396663696442514556e-10,-3.333516815674544371e-07,7.403084479552145486e-05,-7.330536905447991233e-03,4.020141400871320991e-01,-9.420803800144162965e-01
9.773857272029599699e+02,3.325552627235806271e-11,-1.728250283620360129e-08,4.919062440696091001e-06,-8.772483373552694393e-04,1.233291838919707700e-01,5.580521878959707749e-01
9.775575693711400618e+02,-3.605659848714870786e-10,1.993156386830257362e-07,-3.584076615004003945e-05,2.340485935597738393e-03,2.110466813994945137e-02,1.359621228811280336e+00
9.777293948639999144e+02,5.244971381769787822e-11,-4.503488637730372847e-08,1.262965415014677586e-05,-1.252583649189002724e-03,7.053171506565802940e-02,4.078653085387756505e+00
9.779012036815399824e+02,3.749741736986196302e-10,-2.595611699971438961e-07,6.668371752817995040e-05,-7.557332925052608237e-03,3.957570134221176650e-01,1.821789012039798150e+00
9.780729958237600385e+02,5.820029081810852473e-10,-3.372780169668008280e-07,6.597295922291942182e-05,-4.992234069836838477e-03,2.084223856143423703e-01,1.564073183595592775e+00
9.782447712906598554e+02,-3.384266557499911964e-10,1.906073560952889584e-07,-3.584328706924884043e-05,2.456315939862004343e-03,6.619260479745291137e-02,1.402717479620512409e+00
9.784165300822400013e+02,2.732284779987695784e-10,-1.645524402161373025e-07,3.479492227658881863e-05,-3.246694919400675006e-03,2.123962244224631146e-01,2.852518546741796168e+00
9.785882721985000217e+02,1.890155227689483094e-11,-4.268809180960732989e-08,2.046751947139082198e-05,-3.712026835984847534e-03,3.213647440576227754e-01,-6.087743912740886110e-01
9.787599976394401438e+02,1.886050711221034519e-10,-1.146129441323360377e-07,2.650137172681622149e-05,-3.189915735342506702e-03,2.732565949699525265e-01,1.595066223811611339e+00
9.789317064050599129e+02,-2.166250153695650695e-10,1.159657950952796046e-07,-1.811743388244847964e-05,2.676016211258075948e-04,1.810449554509507841e-01,1.916416356368277452e+00
9.791033984953600111e+02,2.192906672997745742e-10,-1.540037823267003005e-07,4.009131108517999497e-05,-4.805952043655450402e-03,3.089355680731011300e-01,8.982173418032959322e-01
9.792750739103400974e+02,8.012030094371803939e-11,-5.856337028376110483e-08,1.676971480992139944e-05,-2.207594687345504087e-03,1.788841396058183097e-01,-3.420872310734716232e-02
9.794467326499999444e+02,1.649227237056569165e-11,-2.909743947260270135e-08,1.184942551737262729e-05,-1.715429623118156768e-03,1.359376264513257049e-01,1.871969939757724299e+00
9.796183747143400069e+02,-6.234771644291371332e-11,1.020560170496894603e-08,6.352764565926290322e-06,-1.678684115576162305e-03,2.010593208033475132e-01,2.306401826206323502e+00
9.797900001033600574e+02,3.518073670767534007e-10,-1.974619310481255925e-07,3.518079447332668377e-05,-1.913532058311927676e-03,4.377462367238844215e-02,1.251484982924369938e+00
9.799616088170599824e+02,3.836047374311811677e-11,-1.722769490551239199e-08,9.029742363672614211e-07,4.384999649597825068e-04,-1.169137814995518769e-02,1.507946686114235879e+00
9.801332008554400090e+02,-4.352032918117639048e-10,2.420384010549654357e-07,-4.265992766329063871e-05,2.159491772917871560e-03,1.437333379616588247e-01,7.267607257105244134e-01
9.803047762185000238e+02,-1.858854104065099412e-10,9.423193473399956869e-08,-1.487096045530627168e-05,9.085626554197259990e-04,1.794148947057654098e-02,3.527478389388183810e+00
9.804763349062399129e+02,1.600853504005822036e-11,-2.301078641947369257e-08,9.363487249335149785e-06,-1.569968895957463964e-03,1.580528621946553636e-01,1.787706039242138722e-01
9.806478769186600175e+02,-1.909951912364338963e-10,8.823199657858101280e-08,-9.653437668104673401e-06,-3.221067472234873043e-04,1.264838375708778329e-01,5.696360263366072596e-01
9.808194022557601102e+02,2.754997017593250034e-10,-1.933312511903219338e-07,4.533044617109070919e-05,-3.790540495168410844e-03,1.335092618333673653e-01,3.670943413630288976e+00
9.809909109175398498e+02,-1.175831957517294481e-10,8.689173020461832619e-08,-2.303471387581139352e-05,2.458221463115457892e-03,-2.805119842307320435e-02,1.515857556905030767e+00
9.811624029039999186e+02,1.374350914351844111e-11,-2.113093408667818635e-08,8.748322251174017931e-06,-1.615156628751265215e-03,2.234235855837390095e-01,2.724067881983002870e+00
9.813338782151400892e+02,4.039225461587035402e-10,-2.728910078613607251e-07,6.933592873259626643e-05,-8.149865677225214336e-03,4.768324249160796890e-01,-1.728387425929314380e+00
9.815053368509601341e+02,7.153253499782176889e-11,-5.653758463332761943e-08,1.883537860533299269e-05,-3.090409509232949336e-03,2.878984870471019142e-01,2.121382641515285883e+00
9.816767788114599398e+02,4.095224679210851613e-10,-2.592686826727295561e-07,5.754569086644413663e-05,-5.364747179890897756e-03,2.608853458980409656e-01,3.884985990425484648e+00
9.818482040966400746e+02,-2.700267435161394386e-10,1.580650106017358481e-07,-2.899444417109260357e-05,1.649044451227837981e-03,8.075034248547716120e-02,5.125524462471894083e+00
9.820196127065000837e+02,5.172559089393248186e-10,-3.445314553025700810e-07,8.207148803874916442e-05,-8.464969505095358906e-03,4.323036632834406645e-01,-6.035068482819483382e-01
9.821910046410399673e+02,4.059074070936996655e-10,-2.727723607041250006e-07,6.502209895608429546e-05,-6.470847646237111624e-03,3.509336163283421905e-01,9.898531567237452977e-01
9.823623799002600663e+02,-1.395337794800026204e-10,6.070737606017235004e-08,-4.750994009958089652e-06,-6.189609955116971620e-04,1.179926913618481038e-01,1.929676126325484020e+00
9.825337384841600397e+02,5.940654488272406923e-10,-3.893765792095571039e-07,9.307244723016732096e-05,-9.905049517120722083e-03,4.967298140866295841e-01,-4.771187775307464962e-01
9.827050803927398874e+02,2.468079180621962777e-10,-1.514887909051285482e-07,3.463715998247582844e-05,-3.616419865749700285e-03,2.086005176223574287e-01,8.760374712304707101e-01
9.828764056259999506e+02,3.790387958104822266e-11,-3.493228959806413041e-08,1.112530994676971440e-05,-1.382562811210223284e-03,1.035108223326429572e-01,2.699290470091136651e+00
9.830477141839401156e+02,6.370929259984370581e-11,-2.916738387866105035e-08,4.029015040681290850e-06,-8.763613404431195848e-05,2.782318598709247054e-02,3.923300061213822243e+00
9.832190060665599276e+02,8.042504762884666807e-11,-6.060465798139716717e-08,1.639709286654955609e-05,-1.995236954737602837e-03,1.899070556261586162e-01,1.976778171334801382e+00
9.833902812738599550e+02,3.488680691160044776e-10,-2.089213953239951832e-07,4.055041118080967969e-05,-2.591354116471211288e-03,7.952142785133772818e-02,3.759996319214462090e+00
9.835615398058400842e+02,-1.387156525649695291e-11,3.757739458493133976e-08,-1.757177430110848872e-05,2.736848737841535758e-03,-5.890132989180037887e-02,1.723116448303251280e+00
9.837327816624998604e+02,-2.186638148132474423e-10,1.175403000293114779e-07,-1.876129775765357112e-05,7.362284864716925857e-04,8.672856045891423615e-02,6.095910728573428194e-01
9.839040068438399658e+02,5.051707198293187132e-11,-2.991593054988126140e-08,6.264885710028655952e-06,-3.830023944332931730e-04,2.998060011837459099e-02,1.281572235253781722e+00
9.840752153498600592e+02,3.792856639897882170e-10,-2.334281454666666753e-07,5.080995064314208759e-05,-4.657115083255664381e-03,2.054210015715426663e-01,2.061996770214561181e+00
9.842464071805601407e+02,2.095782404953340071e-10,-1.168613417393563153e-07,2.053094078289421622e-05,-1.130229618490523726e-03,6.082931683928181898e-02,3.507393036109603734e+00
9.844175823359399828e+02,2.547578192505305400e-10,-1.686061294159735254e-07,4.024122286826256471e-05,-4.186049772361664922e-03,2.185902909207092515e-01,1.532685293288744255e+00
9.845887408160000405e+02,2.273746759243373471e-10,-1.523765463434018569e-07,3.705934253527461153e-05,-3.805777182725897118e-03,1.913002716467948061e-01,1.824617128550111156e+00
9.847598826207400862e+02,-6.530174803227215207e-11,2.296739025787873249e-08,2.017906073941439524e-06,-1.187710307225116032e-03,1.520745921432499481e-01,3.013112447378649139e-01
9.849310077501598926e+02,1.854007726600155087e-10,-1.070318035977368855e-07,2.010601937988560552e-05,-1.254989065754440929e-03,4.108911705458970914e-02,1.274439690111540679e+00
9.851021162042600281e+02,1.004372436462869231e-10,-6.735671338151748651e-08,1.455666631270515121e-05,-8.003841175744226500e-04,2.698318184687528015e-02,1.394361958781007216e+00
9.852732079830400380e+02,-3.631064473525662694e-10,2.074316034460542105e-07,-3.685301169198606445e-05,1.771153307141345480e-03,1.479914323714150159e-01,1.115849284954069320e+00
9.854442830864999223e+02,-3.561500709227592717e-10,2.188745702794082252e-07,-4.597309192116398065e-05,3.896494573184572634e-03,-4.969017931206178018e-02,4.187738390989649062e+00
9.856153415146400221e+02,7.784018527655059271e-11,-5.610432388475172579e-08,1.508830785170050707e-05,-1.716900273947693676e-03,1.161053265285723335e-01,2.603253545140238323e+00
9.857863832674601099e+02,3.599886818791047270e-10,-2.528075260575471777e-07,6.631261241003850451e-05,-7.827029196819218146e-03,4.437972342878168663e-01,-4.024189831353173763e-01
9.859574083449599584e+02,5.001924970919754989e-10,-3.289475682327183415e-07,7.871536589889262703e-05,-8.208334029990238881e-03,4.238127313141835106e-01,-1.226830121528873774e-01
9.861284167471400224e+02,4.951926766866527514e-10,-3.145249993313630629e-07,7.238856438400465834e-05,-7.415821699989139960e-03,4.066265328337765883e-01,-8.484564085644764608e-01
9.862994084740000744e+02,3.075409450937964666e-10,-2.099029210174376571e-07,5.276795816190973671e-05,-6.055036279234389703e-03,3.595642698584369801e-01,2.154079537634897012e-01
9.864703835255398872e+02,1.890774924356213906e-10,-1.269663094175261071e-07,3.185045985903216226e-05,-3.745397829776899237e-03,2.898878632222944840e-01,-1.512186467256054490e-01
9.866413419017599153e+02,4.160704852461575569e-11,-2.796512364885761376e-08,7.389790470441252824e-06,-1.008230976685228070e-03,1.713814755316132310e-01,2.571481398254417350e+00
9.868122836026600453e+02,4.341965610160843550e-10,-2.783848460399517763e-07,6.541127143286965776e-05,-6.982991985161923418e-03,3.852349975355938150e-01,-1.304724531573979163e-01
9.869832086282401633e+02,-2.379725342441553688e-10,1.455790406182208889e-07,-3.083805521445454154e-05,2.534413266735014401e-03,1.614758510265964023e-02,2.304770520975512937e+00
9.871541169784999283e+02,5.405145856253809907e-10,-3.037229978291867985e-07,5.444708422293692915e-05,-3.046335589684564474e-03,6.415994507679446957e-02,1.043772033309773750e+00
9.873250086534400225e+02,3.985794689475931504e-10,-2.436653831080424850e-07,5.190225919722408717e-05,-4.639502636678277149e-03,2.376641068920847810e-01,-2.114135234799586482e-01
9.874958836530601047e+02,-1.822133458799690776e-10,9.713886312579795827e-08,-1.468083486123381693e-05,5.389207415538952312e-05,1.780331054293027848e-01,2.361646091292248784e+00
9.876667419773599477e+02,-1.372485377682364134e-10,8.199377996172281493e-08,-1.501397866373961895e-05,5.465056772777498063e-04,1.418597287781244998e-01,2.301244914614357651e+00
9.878375836263400060e+02,1.402833849574615019e-10,-8.595343631767689658e-08,1.997076228079464549e-05,-2.423921573817139959e-03,2.203132186311546337e-01,3.400237185522207550e+00
9.880084086000000525e+02,2.008119626210353754e-10,-1.440459947383914919e-07,3.756684089149320212e-05,-4.376342383637857672e-03,3.026430052405735260e-01,2.970736021926865256e-01
9.881792168983399733e+02,2.290116362430644965e-10,-1.627332943702598195e-07,4.331766513500517088e-05,-5.183235351953151965e-03,3.177310426488789141e-01,1.190447605088163607e+00
9.883500085213599959e+02,2.659275323661800777e-11,-1.712666652708683285e-08,5.575871834139915816e-06,-1.301420222914877927e-03,2.134451581063872283e-01,1.530395369981246256e+00
9.885207834690601203e+02,7.392387977059840688e-11,-8.005794749741978817e-08,2.858280084915788881e-05,-3.991659291141879534e-03,2.567800964922918872e-01,3.002476163932708442e+00
9.886915417414398917e+02,-1.464692871924201771e-11,4.954455773530844688e-09,-1.572771459957893856e-07,-1.607418654660756213e-04,1.099656843283126628e-01,2.788691567611428113e+00
9.888622833384999922e+02,2.637949960784140237e-10,-1.905868499885485610e-07,5.197412148870981971e-05,-6.355721443750541461e-03,3.784488606174378211e-01,2.529677311838350318e-01
9.890330082602400807e+02,4.956669059108296360e-10,-3.035798535758601324e-07,6.620773178788113102e-05,-6.352542154559240491e-03,3.457272560075588252e-01,1.362684013937926764e-01
9.892037165066599300e+02,2.426345407604153274e-10,-1.498322604667549692e-07,3.374067314449165724e-05,-3.456777024893287805e-03,2.095269214736572572e-01,-2.031336225316399957e-01
9.893744080777599947e+02,-6.352879667030679387e-11,4.433151974689645255e-08,-1.167351020782791074e-05,1.334548496765421621e-03,2.533431552333995779e-02,1.072263268861531893e+00
9.895450829735400475e+02,3.531945643178401778e-11,-3.813838129538487273e-08,1.452561436187942793e-05,-2.110563051417063078e-03,1.596695968685883094e-01,1.147747747940201180e+00
9.897157411940000884e+02,-1.727146802132354563e-10,8.274155592001935544e-08,-8.976574804860142721e-06,-5.222783449594579604e-04,1.527862324208101308e-01,2.897749589931664094e+00
9.898863827391400037e+02,1.623944496669187863e-10,-1.097105517262483598e-07,2.730822135561519683e-05,-3.158442221334571351e-03,2.495374285059494546e-01,9.629434390124639309e-01
9.900570076089600207e+02,2.080446995365863164e-11,-1.636723693185170253e-08,7.906097158371376999e-06,-1.861162184830433483e-03,2.383532492400482483e-01,2.193214963803850281e+00
9.902276158034601394e+02,7.457832118071143040e-10,-4.731089731134919456e-07,1.074731042621071461e-04,-1.062392027866103893e-02,5.099332690274468449e-01,-1.078680387041292210e+00
9.903982073226399052e+02,4.247098091873948847e-10,-2.817655116847238417e-07,7.022555357943827017e-05,-8.093392953631779047e-03,4.637964821286150729e-01,-1.155527832537374788e+00
9.905687821665000001e+02,4.017701884800937448e-10,-2.558888778612083081e-07,5.894397706546824090e-05,-5.953446804046590851e-03,2.911953636616413932e-01,3.402986273417115681e-01
9.907393403350400831e+02,5.132358305956428457e-10,-3.325276410029096570e-07,7.969855251022174591e-05,-8.659088363713634412e-03,4.548844131219292874e-01,4.658127833149798558e-02
9.909098818282599268e+02,2.398736210555458495e-12,-1.896600582430411927e-08,1.025995330213660972e-05,-1.827611999486462597e-03,1.630608326428741872e-01,1.108496728738253223e+00
9.910804066461599859e+02,7.908784900844742765e-11,-6.525779280991747324e-08,2.180132628753301001e-05,-3.411961102690606699e-03,2.898310297796186097e-01,-9.130207636620116252e-02
9.912509147887400331e+02,-1.163382034788928929e-10,7.858088923165009259e-08,-1.769694981929466869e-05,1.173402054608835504e-03,1.063650907830026443e-01,2.647552415426122074e+00
9.914214062559999547e+02,6.987257193855534243e-11,-6.371389160243680376e-08,2.177306485366181844e-05,-3.354437664251167135e-03,2.840114235018276201e-01,2.546177313546009735e+00
